,idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex
4102,1817_LibroUide_Sincopyright.pdf,"Como se explicó anteriormente, la cuota es constante, por lo que el ejercicio se convierte en una aplicación de una anualidad vencida.","Como se explicó anteriormente, la cuota es constante por lo que el ejercicio se convierte en una aplicación de una anualidad vencida.",María Annette,16,,,,,,,,,0
4103,1851_LibroUide_Sincopyright.pdf,Se comprueba que la tabla esté correctamente elaborada debido a que el saldo debe ser 0 al final del período del crédito.,Se comprueba que la tabla esté correctamente elaborada debido a que el saldo debe ser cero al final del período del crédito.,María Annette,14,,,,,,,,,0
4104,1852_LibroUide_Sincopyright.pdf,"Por otro lado, la elaboración de una tabla de amortización alemana no difiere en estructura, pero sí en el proceso de su construcción.","Por otro lado, la elaboración de una tabla de amortización alemana no difiere en estructura, pero sí en el proceso de su construcción.",María Annette,,,,,,,,,,0
4105,1879_LibroUide_Sincopyright.pdf,"Como se puede observar, la amortización se mantiene constante, mientras que la cuota es decreciente.","Como se puede observar, la amortización se mantiene constante mientras que la cuota es decreciente.",María Annette,16,,,,,,,,,0
4106,1881_LibroUide_Sincopyright.pdf,"Esto se debe a que desde las primeras cuotas el aporte que se realiza al capital es mayor, por tanto, los intereses disminuyen de forma más acelerada que en el método francés.","Esto se debe a que desde las primeras cuotas el aporte que se realiza al capital es mayor, por tanto, los intereses disminuyen de forma más acelerada que en el método francés.",María Annette,,,,,,,,,,0
4107,1904_LibroUide_Sincopyright.pdf,"En los capítulos 4 y 5 se abordó el estudio del precio del dinero en el tiempo y de la construcción de tablas de depreciación y amortización, respectivamente.","En los capítulos cuatro y cinco se abordó el estudio del precio del dinero en el tiempo y de la construcción de tablas de depreciación y amortización, respectivamente.",María Annette,14,,,,,,,,,0
4108,1910_LibroUide_Sincopyright.pdf,"No obstante, para determinar aquellos ingresos y egresos se requiere responder a las siguientes preguntas: ¿Cuál es la estructura de precios del negocio? ¿Cuánto es la demanda y a qué porcentaje se puede llegar? ¿Cómo están definidos los costos de producción? ¿Qué estructura organizacional se requiere para desarrollo de la operación? ¿Qué estrategia de comunicación, marketing, comercialización y distribución se utilizarán?","No obstante, para determinar aquellos ingresos y egresos se requiere responder a las siguientes preguntas: ¿Cuál es la estructura de precios del negocio? ¿Cuánto es la demanda y a qué porcentaje se puede llegar? ¿Cómo están definidos los costos de producción? ¿Qué estructura organizacional se requiere para desarrollo de la operación? ¿Qué estrategia de comunicación, marketing, comercialización y distribución se utilizarán?",María Annette,,,,,,,,,,0
4109,1918_LibroUide_Sincopyright.pdf,"Los autores coinciden en que se necesitan, al menos los siguientes estudios, para obtener la información deseada.",Los autores coinciden en que se necesitan al menos los siguientes estudios para obtener la información deseada.,María Annette,16,,,,,,,,,0
4110,1927_LibroUide_Sincopyright.pdf,"La imprenta actual tiene un valor en libros de cero, costó $1,000,000 hace 10 años y se puede vender en $1,200,000 antes de impuestos.","La imprenta actual tiene un valor en libros de cero, costó un millón de dólares hace diez años y se puede vender en un millón doscientos mil dólares antes de impuestos.",María Annette,14,,,,,,,,,0
4111,1929_LibroUide_Sincopyright.pdf,"La nueva imprenta afectará las necesidades de capital de trabajo neto de la empresa en $850,000 y se depreciará acorde a lo que determina la ley.",La nueva imprenta afectará las necesidades de capital de trabajo neto de la empresa en ochocientos cincuenta mil dólares y se depreciará acorde a lo que determina la ley.,María Annette,14,,,,,,,,,0
4112,1930_LibroUide_Sincopyright.pdf,La empresa está sujeta a una tasa fiscal del 22%.,La empresa está sujeta a una tasa fiscal del veintidós por ciento.,María Annette,14,,,,,,,,,0
4113,1931_LibroUide_Sincopyright.pdf,El propietario pudiera realizar un préstamo por el 70% a una institución financiera al 12% durante 5 años con pagos anuales.,El propietario pudiera realizar un préstamo por el setenta por ciento a una institución financiera al doce por ciento durante cinco años con pagos anuales.,María Annette,14,,,,,,,,,0
4114,1934_LibroUide_Sincopyright.pdf,"Como se indicó anteriormente, para realizar la valoración de una inversión se requieren los ingresos y egresos de la misma; información que se resume en lo que se conoce como flujo de caja del proyecto.","Como se indicó anteriormente, para realizar la valoración de una inversión se requieren los ingresos y egresos de esta. Información que se resume en lo que se conoce como flujo de caja del proyecto.",María Annette,21,,,,,,,,,0
4115,2052_LibroUide_Sincopyright.pdf,En la tabla 22 se muestra el estado de resultados proyectado.,En la tabla veintidós se muestra el estado de resultados proyectado.,María Annette,14,,,,,,,,,0
4116,2054_LibroUide_Sincopyright.pdf,"Así mismo, se especificaba que los costos correspondían al 50% de los ingresos.","Así mismo, se especificaba que los costos correspondían al cincuenta por ciento de los ingresos.",María Annette,14,,,,,,,,,0
4117,2055_LibroUide_Sincopyright.pdf,La depreciación anual se obtiene de los cálculos presentados en la tabla 20.,La depreciación anual se obtiene de los cálculos presentados en la tabla veinte.,María Annette,14,,,,,,,,,0
4118,2062_LibroUide_Sincopyright.pdf,"Esta línea se obtiene a través de un ajuste de la utilidad neta con aquellos rubros que involucran efectivo y que no constituyen ingresos o gastos, así como aquellos gastos cargados que no corresponden a la salida de efectivo.","Esta línea se obtiene a través de un ajuste de la utilidad neta con los rubros que involucran efectivo y no constituyen ingresos o gastos, así como los gastos cargados que no corresponden a la salida de efectivo.",María Annette,5,,,,,,,,,0
4119,2063_LibroUide_Sincopyright.pdf,"En este sentido, se elaboran dos propuestas de flujo de caja proyectado en base al enfoque de valor en libros y al enfoque de utilidad perpetua.","En este sentido, se elaboran dos propuestas de flujo de caja proyectado con base en el enfoque de valor en libros y enfoque de utilidad perpetua.",María Annette,6,,,,,,,,,0
4120,2067_LibroUide_Sincopyright.pdf,"Por otra parte, el enfoque de utilidad perpetua asume que el proyecto no termina, sino que se mantiene a perpetuidad.","Por otra parte, el enfoque de utilidad perpetua asume que el proyecto no termina, sino que se mantiene a perpetuidad.",María Annette,,,,,,,,,,0
4121,10_LibroUAC_Sincopyright.pdf, Euro de la eurozona Letra «e» mayúscula cruzada por dos líneas horizontales.,Euro de la eurozona. Letra e mayúscula cruzada por dos líneas horizontales.,María Annette,3,,,,,,,,,0
4122,12_LibroUAC_Sincopyright.pdf,Letra «ele» mayúscula cruzada por una línea horizontal.,Letra ele mayúscula cruzada por una línea horizontal.,María Annette,3,,,,,,,,,0
4123,13_LibroUAC_Sincopyright.pdf,¥ Signo del yen japonés Letra «y» griega mayúscula cruzada por dos líneas horizontales.,Signo del yen japonés. Letra y griega mayúscula cruzada por dos líneas horizontales.,María Annette,3,,,,,,,,,0
4124,41_LibroUAC_Sincopyright.pdf,"Frente al uso masivo de medios tecnológicos, dinero plástico, monedas digitales y operaciones financieras electrónicas cabe preguntarse ¿por cuánto tiempo más será necesaria la Casa de Moneda y el dinero físico de hoy?","Frente al uso masivo de medios tecnológicos, dinero plástico, monedas digitales y operaciones financieras electrónicas cabe preguntarse ¿por cuánto tiempo más será necesaria la Casa de Moneda y el dinero físico de hoy?",María Annette,,,,,,,,,,0
4125,45_LibroUAC_Sincopyright.pdf,"Su empleo fue ampliamente difundido, durante los años ochenta del siglo pasado, entre personas y empresas para comprar y pagar, cancelar deudas, otorgar préstamos de dinero, incluso para servir de garantía.","Su empleo fue ampliamente difundido durante los años ochenta del siglo pasado entre personas y empresas para comprar y pagar, cancelar deudas, otorgar préstamos de dinero, incluso para servir de garantía.",María Annette,16,,,,,,,,,0
4126,50_LibroUAC_Sincopyright.pdf,"Por ende, la espera hasta la fecha estampada en el cheque queda a juicio y responsabilidad de quien lo recibe como medio de pago.","Por ende, la espera hasta la fecha estampada en el cheque queda a juicio y responsabilidad de quien lo recibe como medio de pago.",María Annette,,,,,,,,,,0
4127,53_LibroUAC_Sincopyright.pdf,Hoy es un candidato a la obsolescencia debido al uso del dinero plástico (tarjetas de débito y crédito) y a la incorporación de medios de pago electrónicos de uso masivo,"Hoy es un candidato a la obsolescencia debido al uso del dinero plástico como tarjetas de débito y crédito, y a la incorporación de medios de pago electrónicos de uso masivo",María Annette,3,,,,,,,,,0
4128,54_LibroUAC_Sincopyright.pdf,"Por su parte, el vale vista es un medio de pago que otorga una entidad financiera a petición de una persona natural o jurídica en favor de un tercero o a su propio nombre, previo depósito del monto solicitado y tras el pago de una comisión al banco emisor y del impuesto de timbres que afecta a estos documentos.","Por su parte, el vale vista es un medio de pago que otorga una entidad financiera a petición de una persona natural o jurídica en favor de un tercero o a su propio nombre. Esto previo depósito del monto solicitado y tras el pago de una comisión al banco emisor y del impuesto de timbres que afecta a estos documentos.",María Annette,15,,,,,,,,,0
4129,56_LibroUAC_Sincopyright.pdf,"Es un instrumento financiero, sustitutivo del dinero (metálico o papel), cobrable a toda prueba por el titular, o tenedor en caso de endoso, con fondos disponibles garantizados, de altísima confiabilidad y seguridad de cobro.","Es un instrumento financiero, sustitutivo del dinero metálico o papel, cobrable a toda prueba por el titular, o tenedor en caso de endoso, con fondos disponibles garantizados, de altísima confiabilidad y seguridad de cobro.",María Annette,3,,,,,,,,,0
4130,62_LibroUAC_Sincopyright.pdf,Estos instrumentos de pago se encuentran regulados en la ley chilena N.092 de 1982.,Estos instrumentos de pago se encuentran regulados en la ley chilena número cero noventa y dos de mil ochocientos ochenta y dos.,María Annette,14,,,,,,,,,0
4131,66_LibroUAC_Sincopyright.pdf,"El protesto es un acto legal, de constancia notarial, en que se consigna el no pago, requisito indispensable para ejercer posteriores acciones de cobro judicial.","El protesto es un acto legal de constancia notarial en que se consigna el no pago, requisito indispensable para ejercer posteriores acciones de cobro judicial.",María Annette,16,,,,,,,,,0
4132,69_LibroUAC_Sincopyright.pdf,Las letras y pagarés están afectos al impuesto de timbres y estampillas que grava el monto de las operaciones de crédito según el Decreto Ley N.475 de 1980.,Las letras y pagarés están afectos al impuesto de timbres y estampillas que grava el monto de las operaciones de crédito según el Decreto Ley número cuatrocientos setenta y cinco de mil novecientos ochenta.,María Annette,14,,,,,,,,,0
4133,72_LibroUAC_Sincopyright.pdf,"La tasa de impuesto ha sido fluctuante en el tiempo, en 2016 se fijó en 0,066 % sobre el monto del documento aplicado a cada mes y fracción entre la fecha de aceptación y la de vencimiento, sin que exceda de 0,8 %.","La tasa de impuesto ha sido fluctuante en el tiempo, en dos mil dieciséis se fijó en cero coma cero sesenta y seis por ciento sobre el monto del documento aplicado a cada mes y fracción entre la fecha de aceptación y la de vencimiento, sin que exceda de cero coma ocho por ciento.",María Annette,14,,,,,,,,,0
4134,76_LibroUAC_Sincopyright.pdf,En cobranza: mediante endoso en cobranza puede entregarse a un tercero (generalmente un banco) para que cobre el monto señalado en el documento y lo traspase al beneficiario previo pago de una comisión.,"En cobranza: mediante endoso en cobranza puede entregarse a un tercero que es generalmente un banco, para que cobre el monto señalado en el documento y lo traspase al beneficiario previo pago de una comisión.",María Annette,3,,,,,,,,,0
4135,85_LibroUAC_Sincopyright.pdf,"El nuevo beneficiario lo cobra, prorroga o protesta al momento del vencimiento.","El nuevo beneficiario lo cobra, prorroga o protesta al momento del vencimiento.",María Annette,,,,,,,,,,0
4136,88b_LibroUAC_Sincopyright.pdf,Con el desarrollo de las tecnologías de la información y las comunicaciones ?representadas por internet y el uso de medios digitales? han surgido nuevos instrumentos de pago y variadas formas de ejecutar operaciones con dinero.,"Con el desarrollo de las tecnologías de la información y las comunicaciones representadas por internet y el uso de medios digitales, han surgido nuevos instrumentos de pago y variadas formas de ejecutar operaciones con dinero.",María Annette,3,,,,,,,,,0
4137,90_LibroUAC_Sincopyright.pdf,La red informática de uso diario ha obligado a innovar en normas para el uso y control del denominado «dinero plástico».,La red informática de uso diario ha obligado a innovar en normas para el uso y control del denominado dinero plástico.,María Annette,3,,,,,,,,,0
4138,91_LibroUAC_Sincopyright.pdf,"Las expresiones más representativas de dinero plástico, con solo algunas décadas de uso (desde los años ochenta del siglo pasado), son la tarjeta de crédito y la tarjeta de débito, otorgadas por los bancos e instituciones de crédito vinculadas al comercio al por menor (retail).","Las expresiones más representativas de dinero plástico desde los años ochenta del siglo pasado son la tarjeta de crédito y la tarjeta de débito, otorgadas por los bancos e instituciones de crédito vinculadas al comercio al por menor.",María Annette,3,,,,,,,,,0
4139,94_LibroUAC_Sincopyright.pdf,"Generalmente, incorporan promociones de compras para pagos en cuotas, con o sin intereses, o por el pago total o parcial de lo facturado más una tasa de interés.","Generalmente incorporan promociones de compras para pagos en cuotas con o sin intereses, o por el pago total o parcial de lo facturado más una tasa de interés.",María Annette,16,,,,,,,,,0
4140,95_LibroUAC_Sincopyright.pdf,"El interés por pago posterior al vencimiento es uno de los más altos del mercado, con tasas anualizadas de alrededor del 40 % de lo adeudado.","El interés por pago posterior al vencimiento es uno de los más altos del mercado, con tasas anualizadas de alrededor del cuarenta por ciento de lo adeudado.",María Annette,14,,,,,,,,,0
4141,96_LibroUAC_Sincopyright.pdf,"Dependiendo de la solvencia del usuario, estas tarjetas tienen montos de créditos y beneficios diferenciados lo que se representa en su categorización como tarjetas plata, oro, platinum, plus y similares.","Según la solvencia del usuario estas tarjetas tienen montos de créditos y beneficios diferenciados lo que se representa en su categorización como tarjetas plata, oro, platinum, plus y similares.",María Annette,12,,,,,,,,,0
4142,97_LibroUAC_Sincopyright.pdf,"La tarjeta de débito tiene un uso parecido a la tarjeta de crédito, pero se diferencia en que las compras se asumen en efectivo, se paga inmediatamente y el retiro de fondos depende de la existencia de estos en las cuentas corrientes bancarias o líneas de crédito disponibles de los portadores de la tarjeta.","La tarjeta de débito tiene un uso parecido a la tarjeta de crédito, pero se diferencia en que las compras se asumen en efectivo, se paga inmediatamente y el retiro de fondos depende de la existencia de estos en las cuentas corrientes bancarias o líneas de crédito disponibles de los portadores de la tarjeta.",María Annette,,,,,,,,,,0
4143,97b_LibroUAC_Sincopyright.pdf,"El dinero plástico ha sido el mayor competidor del cheque y del uso de dinero en efectivo, principalmente por la facilidad de empleo y porque evita el porte de billetes o de talonarios de cheques, lo que garantizaría más seguridad en las operaciones comerciales y de créditos que se realicen.","El dinero plástico es el mayor competidor del cheque y del uso de dinero en efectivo, principalmente por la facilidad de empleo y porque evita el porte de billetes o de talonarios de cheques que garantiza más seguridad en las operaciones comerciales y de créditos que se realicen.",María Annette,5,,,,,,,,,0
4144,102_LibroUAC_Sincopyright.pdf,"En los últimos años esta tarjeta se ha perfeccionado, incorporando un chip de seguridad y otros avances en materias de dinero plástico.",En los últimos años esta tarjeta se ha perfeccionado e incorporado un chip de seguridad y otros avances en materias de dinero plástico.,María Annette,12,,,,,,,,,0
4145,104_LibroUAC_Sincopyright.pdf,"Una de ellas son las transferencias electrónicas de dinero por parte de personas, de empresas y entre ellas, sin la necesidad de concurrir a los bancos, a instituciones financieras o a negocios para hacer un pago, pedir un crédito, efectuar una inversión o consultar los saldos.","Una de ellas son las transferencias electrónicas de dinero por parte de personas y de empresas sin la necesidad de concurrir a los bancos, a instituciones financieras o a negocios para hacer un pago, pedir un crédito, efectuar una inversión o consultar los saldos.",María Annette,3,,,,,,,,,0
4146,108_LibroUAC_Sincopyright.pdf,"La particularidad de este proceso es que no está mediado por seres humanos, sino solo por máquinas electrónicas programadas por personas expertas en estos sistemas e intermediadas por organizaciones especializadas en el manejo y seguridad de los datos financieros.","La particularidad de este proceso es que no está mediado por seres humanos, sino por máquinas electrónicas programadas por expertos en estos sistemas e intermediadas por organizaciones especializadas en el manejo y seguridad de los datos financieros.",María Annette,5,,,,,,,,,0
4147,896_LibroUAC_Sincopyright.pdf,"Impuesto adicional afecta a las rentas que son transferidas al exterior, generalmente, para extranjeros.","Impuesto adicional afecta a las rentas que son transferidas al exterior, generalmente para extranjeros.",María Annette,16,,,,,,,,,0
4148,897_LibroUAC_Sincopyright.pdf,"Actúa como un impuesto único, con tasa de 35 %, que las empresas retienen al momento del pago y deben cancelar al fisco en el mes siguiente.",Actúa como un impuesto único con tasa de treinta y cinco por ciento que las empresas retienen al momento del pago y deben cancelar al fisco en el mes siguiente.,María Annette,14,,,,,,,,,0
4149,899_LibroUAC_Sincopyright.pdf,"A partir de ese monto, lo que excede y no está en convenios individuales o colectivos, está gravado con las mismas tasas progresivas por tramo.","A partir de ese monto, lo que excede y no está en convenios individuales o colectivos está gravado con las mismas tasas progresivas por tramo.",María Annette,16,,,,,,,,,0
4150,902_LibroUAC_Sincopyright.pdf,"Finalmente, el monto, menos lo ya pagado mes a mes, es el impuesto a la renta del finiquito.","Finalmente, el monto es el impuesto a la renta del finiquito menos lo ya pagado mes a mes.",María Annette,16,,,,,,,,,0
4151,912_LibroUAC_Sincopyright.pdf,Las tasas de estos impuestos varían según el tipo de vehículo y/o el capital propio de las empresas.,Las tasas de estos impuestos varían según el tipo de vehículo y el capital propio de las empresas.,María Annette,3,,,,,,,,,0
4152,913_LibroUAC_Sincopyright.pdf,Los detalles se pueden consultar en el Decreto de Ley 3.063.,Los detalles se pueden consultar en el Decreto de Ley tres mil sesenta y tres.,María Annette,14,,,,,,,,,0
4153,917_LibroUAC_Sincopyright.pdf,"UN VEHÍCULO DE MARCA ESPECÍFICA, DE MODELO 2018 Y CUYO VALOR ES DE 10 MILLONES, PAGA ALREDEDOR DE $400.","UN VEHÍCULO DE MARCA ESPECÍFICA, DE MODELO DOS MIL DIECIOCHO Y CON VALOR DE DIEZ MILLONES PAGA ALREDEDOR DE CUATROCIENTOS DÓLARES.",María Annette,14,,,,,,,,,0
4154,924_LibroUAC_Sincopyright.pdf,EL IVA ES UN IMPUESTO DE DECLARACIÓN Y PAGO MENSUAL PARA LAS EMPRESAS.,EL IMPUESTO AL VALOR AGREGADO ES UN IMPUESTO DE DECLARACIÓN Y PAGO MENSUAL PARA LAS EMPRESAS.,María Annette,13,,,,,,,,,0
4155,927_LibroUAC_Sincopyright.pdf,TIENE PAGOS MENSUALES (PPM) A CUENTA DEL IMPUESTO ANUAL.,TIENE PAGOS MENSUALES A CUENTA DEL IMPUESTO ANUAL.,María Annette,13,,,,,,,,,0
4156,936b_LibroUAC_Sincopyright.pdf,"Impuestos verdes actúan como restricciones a ciertas actividades que se consideran inadecuadas o dañinas para la economía y la sociedad, son los impuestos verdes o medioambientales los que buscan evitar o limitar actividades que contaminen como, por ejemplo, los límites a la pesca industrial para favorecer la reproducción de la riqueza marina.","Impuestos verdes actúan como restricciones a ciertas actividades que se consideran inadecuadas o dañinas para la economía y la sociedad, son los impuestos verdes o medioambientales que buscan evitar o limitar actividades que contaminen. Por ejemplo, los límites a la pesca industrial para favorecer la reproducción de la riqueza marina.",María Annette,15,,,,,,,,,0
4157,968b_LibroUAC_Sincopyright.pdf,"A diferencia de lo que algunas personas creen, las matemáticas, además de necesarias, son entretenidas.",A diferencia de lo que algunas personas creen las matemáticas son entretenidas y necesarias.,María Annette,16,,,,,,,,,0
4158,991_LibroUAC_Sincopyright.pdf,Interés es una medición utilizada en economía y finanzas para conocer la rentabilidad de las inversiones (lo que se gana) o el costo de un crédito bancario (el gasto).,Interés es una medición utilizada en economía y finanzas para conocer la rentabilidad de las inversiones o el costo de un crédito bancario.,María Annette,3,,,,,,,,,0
4159,992_LibroUAC_Sincopyright.pdf,"Para la inversión, la rentabilidad se presenta como un valor agregado, mientras que, para el costo, representa un monto que aumenta el crédito.","Para la inversión la rentabilidad se presenta como un valor agregado, mientras que para el costo representa un monto que aumenta el crédito.",María Annette,16,,,,,,,,,0
4160,994_LibroUAC_Sincopyright.pdf,"El interés siempre es referido a un período (anual, mensual, diario) y se puede presentar como tasa de interés, porcentaje de interés y monto del interés.","El interés siempre es referido a un período anual, mensual, o diario, y se puede presentar como tasa de interés, porcentaje de interés y monto del interés.",María Annette,3,,,,,,,,,0
4161,1002_LibroUAC_Sincopyright.pdf,"En el sistema financiero y de bancos hay intereses con significados diferentes para los que ahorran, para los que piden prestado y para el propio banco:","En el sistema financiero y de bancos hay intereses con significados diferentes para los que ahorran, para los que piden prestado y para el propio banco:",María Annette,3,,,,,,,,,0
4162,1031_LibroUAC_Sincopyright.pdf,EL BANCO A TE OTORGA UN PRÉSTAMO DE $2.,EL BANCO A TE OTORGA UN PRÉSTAMO DE DOS DÓLARES.,María Annette,14,,,,,,,,,0
4163,1034_LibroUAC_Sincopyright.pdf,AL CABO DE UN AÑO DEBES DEVOLVERLE $2.000.,AL CABO DE UN AÑO DEBES DEVOLVERLE DOS MIL DÓLARES.,María Annette,14,,,,,,,,,0
4164,1036_LibroUAC_Sincopyright.pdf,EL BANCO B TE OFRECE LOS $2.000 DURANTE UN AÑO A UNA TASA DE INTERÉS ANUAL DEL 9%.,EL BANCO B TE OFRECE LOS DOS MIL DÓLARES A UN AÑO A UNA TASA DE INTERÉS ANUAL DEL NUEVE POR CIENTO.,María Annette,14,,,,,,,,,0
4165,1040_LibroUAC_Sincopyright.pdf,"Si se cuenta con la tasa de interés anual y se necesita calcular el interés semestral, entonces, hay que dividir la tasa por 2, por 4 si es trimestral, por 12 si es mensual y por 365 si es diario.","Si se cuenta con la tasa de interés anual y se necesita calcular el interés semestral, entonces hay que dividir la tasa por dos, por cuatro si es trimestral, por doce si es mensual y por trecientos sesenta y cinco si es diario.",María Annette,14,,,,,,,,,0
4166,1177_LibroUAC_Sincopyright.pdf,LA FÓRMULA DE LA ANUALIDAD ORDINARIA SE MODIFICA EN EL DIVISOR Y EN VEZ DE DIVIDIR POR «i» SE HACE POR «(1 + i )».,LA FÓRMULA DE LA ANUALIDAD ORDINARIA SE MODIFICA EN EL DIVISOR Y EN VEZ DE DIVIDIR POR i SE HACE POR uno más i.,María Annette,3,,,,,,,,,0
4167,667_LibroBAC.pdf,"Por lo tanto quedarán esperando situaciones favorables, en lugar de crearlas, a partir de apreciar las oportunidades que hay en su propia vida.","Por lo tanto, esperan que situaciones favorables aparezcan sin crearlas a partir de las oportunidades que hay en su vida.",Sugeily,18,,,,,,,,,0
4168,670_LibroBAC.pdf,"Saben que en gran parte, de ellas depende la solución a sus dificultades.",Saben que de ellas depende la solución a sus dificultades.,Sugeily,5,,,,,,,,,0
4169,671_LibroBAC.pdf,"Son personas que disfrutan lo poco o mucho que poseen, lo cuidan y si es posible lo incrementan.","Son personas que disfrutan lo que poseen, lo cuidan y lo incrementan si pueden.",Sugeily,5,,,,,,,,,0
4170,672_LibroBAC.pdf,"Las personas realistas, ven los dos lados de la moneda: Lo que poseen y lo que no.","Las personas realistas, ven lo que poseen y lo que no.",Sugeily,6,,,,,,,,,0
4171,678_LibroBAC.pdf,También viven en una cultura de prosperidad y simultáneamente se preparan para situaciones temporales de carencia.,También viven en una cultura de prosperidad y se preparan para situación temporales de carencia.,Sugeily,5,,,,,,,,,0
4172,686_LibroBAC.pdf,"Por supuesto estas cuatro vías del saber convergen en una sola, ya que hay entre ellas múltiples puntos de contacto, coincidencia e intercambio.","Estas cuatro vías convergen en una sola, pues tienen puntos de contacto.",Sugeily,5,,,,,,,,,0
4173,724_LibroBAC.pdf,"Se pone énfasis, consecuentemente, en algunos principios y buenas prácticas de educación financiera y la toma de conciencia en esta materia.",Se enfatiza en principios y buenas prácticas de educación financiera.,Sugeily,16,,,,,,,,,0
4174,725_LibroBAC.pdf,"En este sentido, se desarrollan temas como qué es, para qué sirve, y aspectos que comprende la educación financiera; así como el concepto de libertad financiera.","En ese sentido, se tratan temas como qué es, para qué sirve, el concepto de libertad financiera y otros aspectos.",Sugeily,5,,,,,,,,,0
4175,884_LibroBAC.pdf,"Hay que agregar que las decisiones adecuadas, basadas en la verdad y el bien, en torno a los conceptos antes indicados contribuyen al logro de la libertad financiera.",Hay que agregar las decisiones adecuadas sobre los conceptos anteriores contribuyen al logro de la libertad financiera.,Sugeily,16,,,,,,,,,0
4176,973_LibroBAC.pdf,"Estar pobres, es no poseer dinero en un momento dado.",Estar pobres es no poseer dinero en un momento dado.,Sugeily,21,,,,,,,,,0
4177,1874b_LibroBAC.pdf,"Un importante documento sobre el temade la Economía sostiene que: El hombre vive en sociedad para mejorar su bienestar intelectual, espiritual, moral, económico, etc.","Un documento sobre Economía afirma que: ""el hombre vive en sociedad para mejorar su bienestar intelectual, espiritual, moral, económico"".",Sugeily,5,,,,,,,,,0
4178,1874h_LibroBAC.pdf,Estas tres preguntas constituyen o forman lo que se conoce como Los Problemas Económicos Fundamentales de la Economía.,Estas tres preguntas constituyen lo que se conoce como Los Problemas Económicos Fundamentales de la Economía.,Sugeily,5,,,,,,,,,0
4179,73_LibroNEFE_Sincopyright.pdf,Haz una lista cada día de todo lo que compras y cuánto pagas por cada compra.,Haga una lista de todas las compras y cuánto paga por cada una.,Sugeily,18,,,,,,,,,0
4180,91_LibroNEFE_Sincopyright.pdf,La tabla de la página siguiente muestra cuánto suman las compras de poco valor en el transcurso de un año.,La siguiente table muestra la suma de las compras de poco valor en un año.,Sugeily,5,,,,,,,,,0
4181,92_LibroNEFE_Sincopyright.pdf,Las fugas de dinero te dejan menos dinero disponible para ahorrar y cumplir tus sueños.,Las fugas de dinero dejan menos dinero disponible para ahorrar y cumplir sueños.,Sugeily,18,,,,,,,,,0
4182,97_LibroNEFE_Sincopyright.pdf,"Aun así, María se sentía orgullosa de su vestimenta elegante y de su auto último modelo.","Aun así, María se sentía orgullosa de su vestimenta elegante y de su carro último modelo.",Sugeily,1,,,,,,,,,1
4183,102_LibroNEFE_Sincopyright.pdf,'Mis padres no se lo podían permitir'.,"""Mis padres no se lo podían permitir"".",Sugeily,21,,,,,,,,,0
4184,111_LibroNEFE_Sincopyright.pdf,'¿Qué edad vas a tener si no vas a la universidad?,¿Qué edad vas a tener si no vas a la universidad?,Sugeily,21,,,,,,,,,0
4185,112_LibroNEFE_Sincopyright.pdf,"Todos mis motivos sencillamente se convirtieron en excusas"".",Todos mis motivos sencillamente se convirtieron en excusas.,Sugeily,21,,,,,,,,,0
4186,113_LibroNEFE_Sincopyright.pdf,"Después de muchas charlas con Denise y mucha introspección, finalmente María se enfrentó al verdadero problema.","Finalmente, María se enfrentó al verdadero problema.",Sugeily,5,,,,,,,,,0
4187,1934_LibroBAC.pdf,"Por lo tanto, economía política quiere decir la administración doméstica del Estado o de la Nación.","Por lo tanto, economía política es la administración doméstica del Estado.",Sugeily,5,,,,,,,,,0
4188,1936_LibroBAC.pdf,"La economía, dice alguna definición más moderna, es el estudio de la manera en que las sociedades utilizan los recursos escasos para producir mercancías valiosas y distribuirlas entre los diferentes individuos.","En términos modernos, la economía ""es la manera en que las sociedades utilizan los recursos escasos para producir mercancías valiosas y distribuirlas entre los diferentes individuos"".",Sugeily,16,,,,,,,,,0
4189,1921_LibroBAC.pdf,La tangibilidad es una característica muy esencial de un objeto para considerarlo bien económico.,La tangibilidad es una característica esencial de un objeto para considerarlo bien económico.,Sugeily,5,,,,,,,,,0
4190,1923_LibroBAC.pdf,"Tangible es por consiguiente un computador, un carro, una casa, zapatos y muchísimas otras mercancías que son consideradas bienes económicos.","Mercancías tangibles, por ejemplo, un computador, un carro, una casa, son bienes económicos.",Sugeily,5,,,,,,,,,0
4191,1939_LibroBAC.pdf,"Por otro lado, para que un producto adquiera la categoría de bien económico, debe ser satisfactor de una necesidad o un deseo.","Por otro lado, para que un producto adquiera la categoría de bien económico, debe satisfacer una necesidad o un deseo.",Sugeily,18,,,,,,,,,0
4192,1940_LibroBAC.pdf,Nos parece muy atinado lo que a este respecto señala Cao García en adaptación de Hailstones: La mayoría de los productos son útiles.,"Sobre esto, Cao García señala: La mayoría de los productos son útiles"".",Sugeily,5,,,,,,,,,0
4193,1942_LibroBAC.pdf,"Ejemplos de estos productos útiles son los computadores, relojes, casas y miles de productos.","Ejemplos de estos productos útiles son los computadores, relojes, casas y otros miles.",Sugeily,5,,,,,,,,,0
4194,1944_LibroBAC.pdf,"Por otro lado, la hierba mala generalmente no tiene uso práctico y no se clasifica como un bien económico.","Por otro lado, la hierba mala no tiene uso práctico y no se clasifica como un bien económico.",Sugeily,5,,,,,,,,,0
