idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7
334_LibroEBSA. Sin copyright.pdf,Asigne una parte de su cheque de su sueldo ahora.,Asigne una parte de su sueldo ahora.,1 Filtrado_Annette_DC.xlsx,5,,,,,,,
340_LibroEBSA. Sin copyright.pdf,El riesgo de perder dinero es menor que si compra acciones sólo en unas cuantas compañías individuales.,El riesgo de perder dinero es menor que comprar acciones sólo en unas cuantas compañías individuales.,1 Filtrado_Annette_DC.xlsx,6,,,,,,,
346_LibroEBSA. Sin copyright.pdf,"En cualquier momento, una inversión puede tener mejor rendimiento que otra.",Una inversión puede tener mejor rendimiento que otra en cualquier momento.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
349_LibroEBSA. Sin copyright.pdf,"De hecho, los factores del mercado que hacen que una inversión tenga resultados negativos bien pueden hacer que otra tenga rendimiento positivo.",Los factores del mercado que hacen que una inversión tenga resultados negativos pueden hacer que otra tenga rendimiento positivo.,1 Filtrado_Annette_DC.xlsx,5,,,,,,,
354_LibroEBSA. Sin copyright.pdf,El refrán familiar “no pongas todos los huevos en la misma canasta” definitivamente se aplica a las inversiones.,"El refrán familiar que dice no pongas todos los huevos en la misma canasta, definitivamente se aplica a las inversiones.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
363_LibroEBSA. Sin copyright.pdf,"Si esto sigue así, finalmente podría tener una combinación de inversiones diferente a la que buscaba.",Finalmente podría tener una combinación de inversiones diferente a la que buscaba si esto sigue así.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
649_LibroEBSA. Sin copyright.pdf,Utilice un estimado más largo para los años de jubilación ya que es probable que uno de los cónyuges viva más que el otro.,Utilice un estimado más largo para los años de jubilación pues es probable que uno de los cónyuges viva más.,1 Filtrado_Annette_DC.xlsx,17,,,,,,,
650_LibroEBSA. Sin copyright.pdf,"Si usted y su cónyuge trabajan, y tienen una diferencia de edad, considere completar hojas de trabajo por separado con respecto al período de tiempo que debe ahorrar cada cónyuge.","Si usted y su cónyuge trabajan y tienen una diferencia de edad, considere completar hojas de trabajo por separado con respecto al período de tiempo que debe ahorrar cada cónyuge.",1 Filtrado_Annette_DC.xlsx,16,,,,,,,
652_LibroEBSA. Sin copyright.pdf,"Se utiliza una tasa de rendimiento del 7 por ciento para que resulte simple: recuerde que la inversión implica un riesgo, de modo que los retornos de inversión, incluso suponiendo una combinación diversa de acciones y bonos, suben y bajan y no se pueden garantizar.","Se utiliza una tasa de rendimiento del siete por ciento para que resulte simple. Recuerde que la inversión implica un riesgo, de modo que los retornos de inversión, incluso con una combinación diversa de acciones y bonos, suben y bajan y no se pueden garantizar.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
654_LibroEBSA. Sin copyright.pdf,El paso uno calcula cuál será su sueldo anual cuando se jubile como resultado de la inflación y cuántos ahorros necesitará además del Seguro Social durante el primer año de jubilación.,El Paso uno calcula cuál será su sueldo anual cuando se jubile como resultado de la inflación y cuántos ahorros necesitará además del Seguro Social durante el primer año de jubilación.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
656_LibroEBSA. Sin copyright.pdf,"Para comenzar, ingrese la cantidad de años que quedan hasta que se jubile en la línea 1.","Para comenzar, ingrese la cantidad de años que quedan hasta que se jubile en la línea uno.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
657_LibroEBSA. Sin copyright.pdf,"Luego, ingrese el sueldo anual actual (esto es el total de lo que pagan antes de impuestos u otras deducciones).","Luego, ingrese el sueldo anual actual. Es decir, el total de lo que pagan antes de impuestos u otras deducciones.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
659_LibroEBSA. Sin copyright.pdf,Multiplique su sueldo anual actual por un factor de crecimiento del sueldo proyectado del cuadro que se encuentra debajo de la Hoja de trabajo e ingrese el resultado en la línea 4.,Multiplique su sueldo anual actual por un factor de crecimiento del sueldo proyectado del cuadro que se encuentra debajo de la Hoja de trabajo e ingrese el resultado en la línea cuatro.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
661_LibroEBSA. Sin copyright.pdf,Multiplique el monto de la línea 4 por 40 por ciento para calcular el ingreso anual que necesitará para su primer año de jubilación.,Multiplique el monto de la línea cuatro por cuarenta por ciento para calcular el ingreso anual que necesitará para su primer año de jubilación.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
662_LibroEBSA. Sin copyright.pdf,¿De dónde viene este 40 por ciento?,¿De dónde viene este cuarenta por ciento?,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
663_LibroEBSA. Sin copyright.pdf,"En promedio, las personas necesitan reemplazar aproximadamente un 80 por ciento del ingreso previo a la jubilación para vivir durante la jubilación.","En promedio, las personas necesitan reemplazar aproximadamente un ochenta por ciento del ingreso previo a la jubilación para vivir durante la jubilación.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
664_LibroEBSA. Sin copyright.pdf,"De acuerdo con la Administración del Seguro Social, los beneficios de jubilación del Seguro Social reemplazan alrededor del 40 por ciento de los ingresos medios de un asalariado.","De acuerdo con la Administración del Seguro Social, los beneficios de jubilación del Seguro Social reemplazan alrededor del cuarenta por ciento de los ingresos medios de un asalariado.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
665_LibroEBSA. Sin copyright.pdf,Esto deja aproximadamente un 40 por ciento para ser reemplazado por los ahorros de la jubilación.,Esto deja aproximadamente un cuarenta por ciento para ser reemplazado por los ahorros de la jubilación.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
666_LibroEBSA. Sin copyright.pdf,"Es posible que necesite más o menos dependiendo su situación personal, como si está casado/a, si tendrá dependientes cuando se jubile o si tendrá otras fuentes de ingreso por jubilación.","Es posible que necesite más o menos de acuerdo a su situación personal. Como si está casado, si tendrá dependientes cuando se jubile o si tendrá otras fuentes de ingreso por jubilación.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
670_LibroEBSA. Sin copyright.pdf,Planificar vivir bien los años posteriores a los 90 puede ayudarlo a tener una jubilación segura y evitar quedarse sin ingresos.,Planificar vivir bien los años posteriores a los noventa años puede ayudarlo a tener una jubilación segura y evitar quedarse sin ingresos.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
671_LibroEBSA. Sin copyright.pdf,Ingrese el resultado del paso 1 en la primera línea.,Ingrese el resultado del paso uno en la primera línea.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
673_LibroEBSA. Sin copyright.pdf,Seleccione un factor de ingreso proyectado del cuadro que se encuentra debajo de la hoja de trabajo del paso dos que corresponda a la cantidad más próxima de años que espera vivir en la jubilación e ingréselo en la línea tres.,Seleccione un factor de ingreso proyectado del cuadro que se encuentra debajo de la Hoja de trabajo del Paso dos que corresponda a la cantidad más próxima de años que espera vivir en la jubilación e ingréselo en la línea tres.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
674_LibroEBSA. Sin copyright.pdf,Multiplique la línea 1 por la línea 3 e ingrese el resultado en la línea 4.,Multiplique la línea uno por la línea tres e ingrese el resultado en la línea cuatro.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
678_LibroEBSA. Sin copyright.pdf,Esta cantidad solo se utiliza para ayudarlo a saber cuánto ahorrar de su sueldo.,Esta cantidad solo se utiliza para saber cuánto ahorrar de su sueldo.,1 Filtrado_Annette_DC.xlsx,5,,,,,,,
679_LibroEBSA. Sin copyright.pdf,Use las primeras dos columnas de la Hoja de trabajo 5 para crear un presupuesto,Use las primeras dos columnas de la Hoja de trabajo cinco para crear un presupuesto,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
682_LibroEBSA. Sin copyright.pdf,Puede completar con suposiciones ahora y corregirlas más adelante con información más específica.,Puede completar con suposiciones ahora y corregirlas luego con información más específica.,1 Filtrado_Annette_DC.xlsx,1,,,,,,,
684_LibroEBSA. Sin copyright.pdf,"Si sabe su ingreso bruto anual, divídalo por 12 para obtener el monto mensual.","Si sabe su ingreso bruto anual, divídalo por doce para obtener el monto mensual.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
685_LibroEBSA. Sin copyright.pdf,"En la mayoría de las liquidaciones de nómina o recibos de sueldo, se detalla el ingreso total (o bruto) y las deducciones, junto con el pago neto que se lleva a casa.","En la mayoría de las liquidaciones de nómina o recibos de sueldo se detalla el ingreso total o bruto y las deducciones, junto con el pago neto que se lleva a casa.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
687_LibroEBSA. Sin copyright.pdf,"Detalle todos los impuestos, incluidos los impuestos de ingresos federales, estatales y locales, más los impuestos del Seguro Social y de Medicare.","Detalle todos los impuestos. Incluidos los impuestos de ingresos federales, estatales y locales, más los impuestos del Seguro Social y de Medicare.",1 Filtrado_Annette_DC.xlsx,16,,,,,,,
691_LibroEBSA. Sin copyright.pdf,"Si gasta más de lo que gana, en la página 11 del folleto encontrará ideas sobre cómo reducer costos, aumentar el ingreso o ambas cosas.","Si gasta más de lo que gana, en la página once del folleto encontrará ideas sobre cómo reducer costos, aumentar el ingreso o ambas cosas.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
694_LibroEBSA. Sin copyright.pdf,"Si lo que gastó es más de lo que planificó, anote este valor con un signo menos.",Anote este valor con un signo menos si lo que gastó es más de lo que planificó.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
696_LibroEBSA. Sin copyright.pdf,"Cada año, puede revisar su plan de sus costos diarios y hacer cambios para el presupuesto del próximo año para que sea más fácil lograr sus metas financieras.",Puede revisar el plan de sus costos diarios cada año y hacer cambios para el presupuesto del próximo. Así será más fácil lograr sus metas financieras.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
699_LibroEBSA. Sin copyright.pdf,Divida los ahorros totales de jubilación por el ingreso bruto (la primera línea de la Hoja de trabajo) para obtener su tasa de ahorros de jubilación actuales.,Divida los ahorros totales de jubilación por el ingreso bruto. La primera línea de la Hoja de trabajo para obtener su tasa de ahorros de jubilación actuales.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
700_LibroEBSA. Sin copyright.pdf,"Puede compararla con los resultados de la Hoja de trabajo 4, que es su tasa de ahorros objetivo.",Puede compararla con los resultados de la Hoja de trabajo cuatro que es su tasa de ahorros objetivo.,1 Filtrado_Annette_DC.xlsx,14,,,,,,,
285_LibroSIB.Sin copyright.pdf,"Siempre que firmes un contrato, exige una copia.",Exige una copia siempre que firmes un contrato.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
286_LibroSIB.Sin copyright.pdf,"En el caso de contratos privados, si no estás de acuerdo con alguna disposición, tienes derecho a rechazarla o negociarla.",Tienes derecho a rechazar o negociar si no estás de acuerdo con alguna disposición en el caso de contratos privados.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
287_LibroSIB.Sin copyright.pdf,En la compraventa de inmuebles es importante que te apoye un notario.,Es importante que te apoye un notario en la compraventa de inmuebles.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
289_LibroSIB.Sin copyright.pdf,"Antes de contratar, compara otras opciones.",Compara otras opciones antes de contratar.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
292_LibroSIB.Sin copyright.pdf,"Este mecanismo es frecuentemente utilizado en créditos de consumo, principalmente en tarjetas de crédito.","Este mecanismo es utilizado en créditos de consumo, principalmente en tarjetas de crédito.",1 Filtrado_Annette_DC.xlsx,5,,,,,,,
297_LibroSIB.Sin copyright.pdf,"Crédito: La palabra crédito proviene del latín creditum, un sustantivo que se desprende del verbo credere (creer en español).","La palabra crédito proviene del latín creditum, un sustantivo que se desprende del verbo credere que significa creer en español.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
302_LibroSIB.Sin copyright.pdf,"Acreedor: Otorga el crédito, da las condiciones y pide garantías.","El acreedor es el que otorga el crédito, da las condiciones y pide garantías.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
303_LibroSIB.Sin copyright.pdf,"El acreedor bancario se apoya en el Sistema de Información de Riesgos Crediticios (SIRC), para conocer el historial crediticio de la persona que solicita el crédito.",El acreedor bancario se apoya en el Sistema de Información de Riesgos Crediticios para conocer el historial crediticio de la persona que solicita el crédito.,1 Filtrado_Annette_DC.xlsx,13,,,,,,,
304_LibroSIB.Sin copyright.pdf,Deudor: Persona a quien se le otorga el crédito y en quien se confía.,El deudor es la persona a quien se le otorga el crédito y en quien se confía.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
306_LibroSIB.Sin copyright.pdf,"El deudor puede garantizar un crédito de la siguiente forma: garantía fiduciaria, garantía hipotecaria, garantía prendaria, o combinación de las anteriores.","El deudor puede garantizar un crédito de la siguiente forma. Garantía fiduciaria, garantía hipotecaria, garantía prendaria, o combinación de las anteriores.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
310_LibroSIB.Sin copyright.pdf,Préstamo con colateral: Préstamo que se otorga con garantías.,Préstamo con colateral. Préstamo que se otorga con garantías.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
313_LibroSIB.Sin copyright.pdf,Paga a tiempo para no incurrir en mora.,Paga a tiempo para no caer en mora.,1 Filtrado_Annette_DC.xlsx,1,,,,,,,
314_LibroSIB.Sin copyright.pdf,"Al cancelar tu crédito, no olvides solicitar el finiquito.",No olvides solicitar el finiquito al cancelar tu crédito.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
315_LibroSIB.Sin copyright.pdf,Cuenta: Registro de lo que se tiene y lo que se debe.,La cuenta es el registro de lo que se tiene y lo que se debe.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
324_LibroSIB.Sin copyright.pdf,El asegurado tiene la opción de elegir un deducible mayor a cambio de que el costo del seguro (prima) sea menor.,El asegurado tiene la opción de elegir un deducible mayor a cambio de que el costo del seguro o prima sea menor.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
330_LibroSIB.Sin copyright.pdf,"El valor de cada unidad de multa será de un dólar de los Estados Unidos de América o su equivalente en quetzales de acuerdo con el tipo de cambio de referencia establecido por el Banco de Guatemala, vigente a la fecha de la imposición de la sanción.",El valor de cada unidad de multa será de un dólar de los Estados Unidos de América o su equivalente en quetzales de acuerdo con el tipo de cambio establecido por el Banco de Guatemala y vigente a la fecha de la imposición de la sanción.,1 Filtrado_Annette_DC.xlsx,15,,,,,,,
339_LibroSIB.Sin copyright.pdf,Denominación: Nombre con el que se distingue a las personas y cosas.,Denominación es el nombre que distingue a las personas y cosas.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
341_LibroSIB.Sin copyright.pdf,Depósito: Acción de poner determinados bienes o una cantidad de dinero bajo la custodia y resguardo de una institución que se hace responsable de ellos por un tiempo.,Un depósito es una acción de poner determinados bienes o una cantidad de dinero bajo la custodia de una institución que se hace responsable de ellos por un tiempo.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
342_LibroSIB.Sin copyright.pdf,"Deuda: Obligación que se contrae y se debe pagar, satisfacer o reintegrar a otra persona.","Una deuda es la obligación que se contrae y se debe pagar, satisfacer o reintegrar a otra persona.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
345_LibroSIB.Sin copyright.pdf,"Deudor solidario y mancomunado: Uno de los deudores a quienes se les otorga un crédito, quien deberá responder por la totalidad de la deuda otorgada.","Deudor solidario y mancomunado es uno de los deudores a quienes se les otorga un crédito, quien deberá responder por la totalidad de la deuda otorgada.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
347_LibroSIB.Sin copyright.pdf,Devaluación: Reducción o pérdida del valor de una moneda nacional en términos de las monedas extranjeras.,Devaluación es la reducción o pérdida del valor de una moneda nacional en términos de las monedas extranjeras.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
348_LibroSIB.Sin copyright.pdf,Dictamen médico: Opinión o juicio especializado que se emite sobre una cosa o tema específico.,Un dictamen médico es una opinión o juicio especializado que se emite sobre una cosa o tema específico.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
349_LibroSIB.Sin copyright.pdf,Documento que emite la autoridad competente luego de analizar un problema con alguna institución financiera y que sirve como prueba ante tribunales.,Documento que emite la autoridad competente luego de analizar un problema con alguna institución financiera. Sirve como prueba ante tribunales.,1 Filtrado_Annette_DC.xlsx,17,,,,,,,
350_LibroSIB.Sin copyright.pdf,"Dinero: Medio de pago, usualmente monedas y billetes.","El dinero es el medio de pago, usualmente monedas y billetes.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
351_LibroSIB.Sin copyright.pdf,"Al manejarlo (ganarlo, recibirlo, gastarlo, ahorrarlo, invertirlo o canjearlo), se participa en el mundo de las finanzas.","Al ganarlo, recibirlo, gastarlo, ahorrarlo, invertirlo o canjearlo se participa en el mundo de las finanzas.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
352_LibroSIB.Sin copyright.pdf,Dinero electrónico (E-MONEY): Valor monetario equivalente al valor expresado en la moneda de curso legal del país.,El dinero electrónico es el valor monetario equivalente al valor expresado en la moneda de curso legal del país.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
355_LibroSIB.Sin copyright.pdf,Se emite a la recepción de fondos por un monto con un valor no menor al valor del dinero electrónico emitido.,Se emite a la recepción de fondos por un monto con un valor no menor al del dinero electrónico emitido.,1 Filtrado_Annette_DC.xlsx,5,,,,,,,
357_LibroSIB.Sin copyright.pdf,"Por ejemplo: un chip, tarjeta de prepago, teléfono celular o sistema de cómputo.","Por ejemplo un chip, tarjeta de prepago, teléfono celular o sistema de cómputo.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
359_LibroSIB.Sin copyright.pdf,Divisa: Monedas o billetes comúnmente aceptados para realizar transacciones comerciales en el mercado internacional.,Una divisa son las monedas o billetes comúnmente aceptados para realizar transacciones comerciales en el mercado internacional.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
362_LibroSIB.Sin copyright.pdf,"Los guatemaltecos y los extranjeros domiciliados en Guatemala, mayores de dieciocho años e inscritos en el RENAP , tienen el derecho y la obligación de solicitar y obtener el DPI.","Los guatemaltecos y los extranjeros domiciliados en Guatemala, mayores de dieciocho años e inscritos en el Registro Nacional de las personas , tienen el derecho y la obligación de solicitar y obtener el documento personal de identificación.",1 Filtrado_Annette_DC.xlsx,13,,,,,,,
365_LibroSIB.Sin copyright.pdf,Domicilio: Se constituye voluntariamente por la residencia en un lugar con ánimo de permanecer en él.,El domicilio se constituye voluntariamente por la residencia en un lugar con ánimo de permanecer en él.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
366_LibroSIB.Sin copyright.pdf,"El domicilio legal de una persona es el lugar donde la ley le fija su residencia para el ejercicio de sus derechos y el cumplimiento de sus obligaciones, aunque de hecho no esté allí presente.","El domicilio legal de una persona es el lugar donde la ley le fija su residencia para el ejercicio de sus derechos y el cumplimiento de sus obligaciones, aunque no esté allí presente.",1 Filtrado_Annette_DC.xlsx,5,,,,,,,
367_LibroSIB.Sin copyright.pdf,"El domicilio de una persona jurídica es el que se designa en un documento donde se hace constar su creación o, en su defecto, el lugar en que tenga su administración o sus oficinas centrales.",El domicilio de una persona jurídica es el que se designa en un documento donde se hace constar su creación o el lugar en que tenga su administración o sus oficinas centrales.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
369_LibroSIB.Sin copyright.pdf,"Educación financiera: Proceso por medio del cual se adquieren los conocimientos y se desarrollan las habilidades necesarias para tomar mejores decisiones financieras y, con ello, incrementar el nivel de bienestar personal y familiar.",La educación financiera es el proceso por el que se adquieren los conocimientos y se desarrollan las habilidades necesarias para tomar mejores decisiones financieras y así incrementar el nivel de bienestar personal y familiar.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
371_LibroSIB.Sin copyright.pdf,"Personal porque ayuda a que la persona sepa cuidar y hacer rendir su dinero, y utilizar adecuada y responsablemente los productos y servicios financieros, lo que redunda en mayor bienestar.",Personal porque ayuda a que la persona sepa cuidar y hacer rendir su dinero. También utilizar adecuada y responsablemente los productos y servicios financieros que se traduce en mayor bienestar.,1 Filtrado_Annette_DC.xlsx,16,,,,,,,
372_LibroSIB.Sin copyright.pdf,"Familiar porque ayuda a que la familia administre de manera más adecuada sus recursos para tener mayor estabilidad, mejor desarrollo y, por ende, un patrimonio.","Familiar porque ayuda a que la familia administre adecuadamente sus recursos para tener mayor estabilidad, mejor desarrollo y un patrimonio.",1 Filtrado_Annette_DC.xlsx,16,,,,,,,
374_LibroSIB.Sin copyright.pdf,Efectivo: Dinero en forma de billetes y monedas para el pago inmediato de bienes y servicios.,Efectivo es el dinero en forma de billetes y monedas para el pago inmediato de bienes y servicios.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
375_LibroSIB.Sin copyright.pdf,"Egresos: Salidas de dinero de una persona, familia, empresa o gobierno para la adquisición o pago de bienes y servicios.","Los egresos son salidas de dinero de una persona, familia, empresa o gobierno para la adquisición o pago de bienes y servicios.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
376_LibroSIB.Sin copyright.pdf,"Embargo: Acción de retener algún bien por orden del juez o autoridad competente, durante un juicio.","El embargo es la acción de retener algún bien por orden del juez o autoridad competente, durante un juicio.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
377_LibroSIB.Sin copyright.pdf,"Emisor: Organización, empresa o institución que emite valores, obligaciones o acciones para obtener recursos de los inversionistas.","El emisor es la organización, empresa o institución que emite valores, obligaciones o acciones para obtener recursos de los inversionistas.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
383_LibroSIB.Sin copyright.pdf,Encaje bancario: Reserva de liquidez que las instituciones bancarias están obligadas a mantener para cubrir el pago de sus obligaciones derivadas de la captación de recursos.,Encaje Bancario. Reserva de liquidez que las instituciones bancarias están obligadas a mantener para cubrir el pago de sus obligaciones derivadas de la captación de recursos.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
385_LibroSIB.Sin copyright.pdf,Endoso o cláusula adicional: Documento que se anexa a una póliza de seguro para establecer ciertas modificaciones o aclaraciones al contrato.,Endoso o cláusula adicional. Documento que se anexa a una póliza de seguro para establecer ciertas modificaciones o aclaraciones al contrato.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
389_LibroSIB.Sin copyright.pdf,"Entes de microfinanzas sin fines de lucro: Entidades que otorgan microcrédito, ofrecen otros productos y servicios financieros.","Los entes de microfinanzas sin fines de lucro otorgan microcrédito, ofrecen otros productos y servicios financieros.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
392_LibroSIB.Sin copyright.pdf,Entidades de Microfinanzas: Microfinancieras de Ahorro y Crédito (MAC) y Microfinancieras de Inversión y Crédito (MIC).,Entidades de Microfinanzas. Microfinancieras de Ahorro y Crédito y Microfinancieras de Inversión y Crédito.,1 Filtrado_Annette_DC.xlsx,13,,,,,,,
393_LibroSIB.Sin copyright.pdf,"Son entidades constituidas como sociedades anónimas que otorgan financiamiento por medio de microcréditos y captan fondos del público por medio de depósitos de ahorro, depósitos a plazo y a través de la emisión títulos de valor representativos de deuda.","Son entidades constituidas como sociedades anónimas que otorgan financiamiento por medio de microcréditos. Captan fondos del público por medio de depósitos de ahorro, depósitos a plazo y a través de la emisión títulos de valor representativos de deuda.",1 Filtrado_Annette_DC.xlsx,15,,,,,,,
396_LibroSIB.Sin copyright.pdf,Envío de dinero: Operación financiera en la que se transfieren recursos económicos a personas ubicadas en otras partes del país o en el extranjero.,Envío de dinero. Operación financiera en la que se transfieren recursos económicos a personas ubicadas en otras partes del país o en el extranjero.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
397_LibroSIB.Sin copyright.pdf,Establecimiento de agentes bancarios: Ubicaciones físicas en las que los agentes bancarios pueden realizar operaciones y prestar servicios en nombre de un banco.,Establecimiento de agentes bancarios. Ubicaciones físicas en las que los agentes bancarios pueden realizar operaciones y prestar servicios en nombre de un banco.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
407_LibroSIB.Sin copyright.pdf,"En caso de tener algún cargo que no reconozcas u otro problema, acude primero a la institución.",Acude primero a la institución si tienes algún cargo que no reconozcas u otro problema.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
410_LibroSIB.Sin copyright.pdf,Estados financieros: Informes que utilizan las instituciones para reportar la situación económica y financiera y los cambios que experimenta la misma en una fecha o período determinado.,Estados financieros. Informes que utilizan las instituciones para reportar la situación económica y financiera y los cambios que experimenta la misma en una fecha o período determinado.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
413_LibroSIB.Sin copyright.pdf,"Entre los principales informes están: balance general, estado de resultados, estado de cambios en el patrimonio neto y el estado de flujo de efectivo.","Entre los principales informes están el balance general, estado de resultados, estado de cambios en el patrimonio neto y el estado de flujo de efectivo.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
414_LibroSIB.Sin copyright.pdf,"Estado patrimonial: Declaración escrita que contiene todos los bienes, derechos y obligaciones de una persona individual para determinar su patrimonio neto.","Estado patrimonial. Declaración escrita que contiene todos los bienes, derechos y obligaciones de una persona individual para determinar su patrimonio neto.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
416_LibroSIB.Sin copyright.pdf,"Entre más exclusiones aparezcan en el contrato, el seguro es más barato.",El seguro es más barato entre más exclusiones aparezcan en el contrato.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
419_LibroSIB.Sin copyright.pdf,Factura: Documento que entrega el vendedor al comprador por la adquisición de bienes o servicios.,La factura es el documento que entrega el vendedor al comprador por la adquisición de bienes o servicios.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
421_LibroSIB.Sin copyright.pdf,"Al adquirir bienes o servicios, el comprador debe exigir la factura correspondiente para no incurrir en infracciones a los deberes formales tributarios.",El comprador debe exigir la factura correspondiente para no incurrir en infracciones a los deberes formales tributarios al adquirir bienes o servicios.,1 Filtrado_Annette_DC.xlsx,19,,,,,,,
435_LibroSIB.Sin copyright.pdf,"Tampoco será necesario que sobre los actos de terrorismo se haya iniciado investigación, proceso penal o haya recaído sentencia condenatoria.","Tampoco será necesario que se haya iniciado investigación, proceso penal o haya recaído sentencia condenatoria sobre los actos de terrorismo.",1 Filtrado_Annette_DC.xlsx,19,,,,,,,
437_LibroSIB.Sin copyright.pdf,"Finanzas: Parte de la economía que se encarga del estudio del flujo de dinero entre las personas, empresas o gobiernos.","Finanzas. Parte de la economía que se encarga del estudio del flujo de dinero entre las personas, empresas o gobiernos.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
443_LibroSIB.Sin copyright.pdf,"Fini: Documento escrito que sirve de constancia de la cancelación de la deuda o del cumplimiento de la obligación, finalización o extinción de cuentas o deudas.","Finiquito es el documento escrito que sirve de constancia de la cancelación de la deuda o del cumplimiento de la obligación, finalización o extinción de cuentas o deudas.",1 Filtrado_Annette_DC.xlsx,3,,,,,,,
444_LibroSIB.Sin copyright.pdf,Fintech: Contracción de financial technology (tecnología financiera).,Fintech. Contracción de financial technology o tecnología financiera.,1 Filtrado_Annette_DC.xlsx,3,,,,,,,
455_LibroSIB.Sin copyright.pdf,"Fondo para la protección de ahorro (FOPA): Tiene por objeto garantizar, al depositante en el sistema bancario, la recuperación de sus depósitos monetarios, de ahorro y a plazo, constituidos en moneda nacional o en moneda extranjera.",Fondo para la protección del ahorro. Tiene por objeto garantizar la recuperación de depósitos monetarios al depositante en el sistema bancario de ahorro y a plazo constituidos en moneda nacional o en moneda extranjera.,1 Filtrado_Annette_DC.xlsx,13,,,,,,,
456_LibroSIB.Sin copyright.pdf,"El fondo garantiza los depósitos del público hasta por un monto de Q20,000.00 o su equivalente en moneda extranjera, por persona individual o jurídica.","El fondo garantiza los depósitos del público hasta por un monto de veinte mil quetzales o su equivalente en moneda extranjera, por persona individual o jurídica.",1 Filtrado_Annette_DC.xlsx,14,,,,,,,
